Num. Nota,ID Nota Fiscal,Situacao,Cliente,Prestador,Valor da Nota,UF do Cliente,Data de Emissao,Tributavel,Valor para Receita,Descricao,Valor Total
000000000000347,588294434,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1250,SC,06/06/2023,N,900,SERVIÇO DE CARGA E DESCARGA,900
000000000000347,588294434,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1250,SC,06/06/2023,S,350,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,350
000000000000348,588296783,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,900,SC,06/06/2023,N,800,SERVIÇO DE CARGA E DESCARGA,800
000000000000348,588296783,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,900,SC,06/06/2023,S,100,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,100
000000000000349,588304389,Normal,Alves e Martin Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"337,94",RS,06/06/2023,N,200,SERVIÇO DE CARGA E DESCARGA,200
000000000000349,588304389,Normal,Alves e Martin Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"337,94",RS,06/06/2023,S,"137,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"137,94"
000000000000350,588427634,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,855,SC,07/06/2023,N,625,SERVIÇO DE CARGA E DESCARGA,625
000000000000350,588427634,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,855,SC,07/06/2023,S,230,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,230
000000000000351,588473030,Normal,Expresso Renovação Eirele SC,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,640,SC,07/06/2023,N,480,SERVIÇO DE CARGA E DESCARGA,480
000000000000351,588473030,Normal,Expresso Renovação Eirele SC,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,640,SC,07/06/2023,S,160,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,160
000000000000352,588590382,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1042,79",RS,09/06/2023,N,700,SERVIÇO DE CARGA E DESCARGA,700
000000000000352,588590382,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1042,79",RS,09/06/2023,S,"342,79",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"342,79"
000000000000353,588686020,Normal,Bras Fruty Importação e Exportação Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1252,79",RS,09/06/2023,N,700,SERVIÇO DE CARGA E DESCARGA,700
000000000000353,588686020,Normal,Bras Fruty Importação e Exportação Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1252,79",RS,09/06/2023,S,"552,79",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"552,79"
000000000000354,588693103,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1520,73",RS,09/06/2023,N,900,SERVIÇO DE CARGA E DESCARGA,900
000000000000354,588693103,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1520,73",RS,09/06/2023,S,"620,73",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"620,73"
000000000000355,588736314,Normal,SANDER IRMAOS & CIA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",RS,09/06/2023,N,220,SERVIÇO DE CARGA E DESCARGA,220
000000000000355,588736314,Normal,SANDER IRMAOS & CIA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"377,94",RS,09/06/2023,S,"157,94",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"157,94"
000000000000356,588738011,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4089,06",SP,09/06/2023,N,2372,SERVIÇO DE CARGA E DESCARGA,2372
000000000000356,588738011,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4089,06",SP,09/06/2023,S,"1717,06",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1717,06"
000000000000357,588739689,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,600,RS,09/06/2023,N,400,SERVIÇO DE CARGA E DESCARGA,400
000000000000357,588739689,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,600,RS,09/06/2023,S,200,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,200
000000000000358,588743062,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8181,RS,09/06/2023,N,6290,SERVIÇO DE CARGA E DESCARGA,6290
000000000000358,588743062,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8181,RS,09/06/2023,S,1891,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1891
000000000000359,588747602,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,37934,SP,09/06/2023,N,22450,SERVIÇO DE CARGA E DESCARGA,22450
000000000000359,588747602,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,37934,SP,09/06/2023,S,15484,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,15484
000000000000360,588749351,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,3052,DF,09/06/2023,N,2080,SERVIÇO DE CARGA E DESCARGA,2080
000000000000360,588749351,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,3052,DF,09/06/2023,S,972,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,972
000000000000361,589449821,Normal,KM CARGO MULTIMODAL E LOGÍSTICA LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"268,5",SP,14/06/2023,N,180,SERVIÇO DE CARGA E DESCARGA,180
000000000000361,589449821,Normal,KM CARGO MULTIMODAL E LOGÍSTICA LTDA.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"268,5",SP,14/06/2023,S,"88,5",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"88,5"
000000000000362,589601149,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,780,SC,15/06/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000362,589601149,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,780,SC,15/06/2023,S,480,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,480
000000000000363,589607505,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,700,SC,15/06/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000363,589607505,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,700,SC,15/06/2023,S,400,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,400
000000000000364,589610385,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1360,SC,15/06/2023,N,800,SERVIÇO DE CARGA E DESCARGA,800
000000000000364,589610385,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1360,SC,15/06/2023,S,560,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,560
000000000000365,589649999,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"446,91",RS,16/06/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000365,589649999,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"446,91",RS,16/06/2023,S,"146,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"146,91"
000000000000366,589657831,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2416,85",RS,16/06/2023,N,1420,SERVIÇO DE CARGA E DESCARGA,1420
000000000000366,589657831,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2416,85",RS,16/06/2023,S,"996,85",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"996,85"
000000000000367,589678735,Normal,SANDER IRMAOS & CIA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"944,85",RS,16/06/2023,N,550,SERVIÇO DE CARGA E DESCARGA,550
000000000000367,589678735,Normal,SANDER IRMAOS & CIA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"944,85",RS,16/06/2023,S,"394,85",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"394,85"
000000000000368,589711973,Normal,PORTOEXPRESS LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",SC,16/06/2023,N,480,SERVIÇO DE CARGA E DESCARGA,480
000000000000368,589711973,Normal,PORTOEXPRESS LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"755,88",SC,16/06/2023,S,"275,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"275,88"
000000000000369,589716401,Normal,Bras Fruty Importação e Exportação Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"178,97",RS,16/06/2023,N,100,SERVIÇO DE CARGA E DESCARGA,100
000000000000369,589716401,Normal,Bras Fruty Importação e Exportação Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"178,97",RS,16/06/2023,S,"78,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"78,97"
000000000000370,589719077,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,750,RS,16/06/2023,N,500,SERVIÇO DE CARGA E DESCARGA,500
000000000000370,589719077,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,750,RS,16/06/2023,S,250,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,250
000000000000371,589725923,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,52531,SP,16/06/2023,N,29240,SERVIÇO DE CARGA E DESCARGA,29240
000000000000371,589725923,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,52531,SP,16/06/2023,S,23291,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,23291
000000000000372,589729233,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"9079,1",RS,16/06/2023,N,6962,SERVIÇO DE CARGA E DESCARGA,6962
000000000000372,589729233,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"9079,1",RS,16/06/2023,S,"2117,1",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"2117,1"
000000000000373,589731523,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,3150,SP,16/06/2023,N,2100,SERVIÇO DE CARGA E DESCARGA,2100
000000000000373,589731523,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,3150,SP,16/06/2023,S,1050,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1050
000000000000374,589741537,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",RS,16/06/2023,N,600,SERVIÇO DE CARGA E DESCARGA,600
000000000000374,589741537,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",RS,16/06/2023,S,"533,82",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"533,82"
000000000000375,590069705,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4528,34",SP,19/06/2023,N,2596,SERVIÇO DE CARGA E DESCARGA,2596
000000000000375,590069705,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"4528,34",SP,19/06/2023,S,"1932,34",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1932,34"
000000000000376,590083972,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2254,DF,19/06/2023,N,1610,SERVIÇO DE CARGA E DESCARGA,1610
000000000000376,590083972,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2254,DF,19/06/2023,S,644,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,644
000000000000377,590894263,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"446,91",RS,23/06/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000377,590894263,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"446,91",RS,23/06/2023,S,"146,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"146,91"
000000000000378,590901351,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,4330,RS,23/06/2023,N,3200,SERVIÇO DE CARGA E DESCARGA,3200
000000000000378,590901351,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,4330,RS,23/06/2023,S,1130,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1130
000000000000379,590958926,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1300,SC,23/06/2023,N,1000,SERVIÇO DE CARGA E DESCARGA,1000
000000000000379,590958926,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1300,SC,23/06/2023,S,300,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,300
000000000000380,590968703,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"52563,5",SP,23/06/2023,N,32120,SERVIÇO DE CARGA E DESCARGA,32120
000000000000380,590968703,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"52563,5",SP,23/06/2023,S,"20443,5",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"20443,5"
000000000000381,590972709,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8377,RS,23/06/2023,N,6445,SERVIÇO DE CARGA E DESCARGA,6445
000000000000381,590972709,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8377,RS,23/06/2023,S,1932,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,1932
000000000000382,590974658,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2640,SP,23/06/2023,N,1730,SERVIÇO DE CARGA E DESCARGA,1730
000000000000382,590974658,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2640,SP,23/06/2023,S,910,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,910
000000000000383,590975849,Normal,Bras Fruty Importação e Exportação Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"178,97",RS,23/06/2023,N,100,SERVIÇO DE CARGA E DESCARGA,100
000000000000383,590975849,Normal,Bras Fruty Importação e Exportação Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"178,97",RS,23/06/2023,S,"78,97",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"78,97"
000000000000384,590977437,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,23/06/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000384,590977437,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"566,91",RS,23/06/2023,S,"266,91",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"266,91"
000000000000385,590981131,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,780,SC,23/06/2023,N,600,SERVIÇO DE CARGA E DESCARGA,600
000000000000385,590981131,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,780,SC,23/06/2023,S,180,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,180
000000000000386,590983518,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,610,SC,23/06/2023,N,300,SERVIÇO DE CARGA E DESCARGA,300
000000000000386,590983518,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,610,SC,23/06/2023,S,310,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,310
000000000000387,591381842,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2939,99",SP,26/06/2023,N,1649,SERVIÇO DE CARGA E DESCARGA,1649
000000000000387,591381842,Normal,RODOVIARIO BEDIN LIMITADA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"2939,99",SP,26/06/2023,S,"1290,99",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1290,99"
000000000000388,591387344,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2114,DF,26/06/2023,N,1510,SERVIÇO DE CARGA E DESCARGA,1510
000000000000388,591387344,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,2114,DF,26/06/2023,S,604,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,604
000000000000389,591651220,Normal,Varejao e Supermercado Patrocinio ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1700,73",SP,28/06/2023,N,1014,SERVIÇO DE CARGA E DESCARGA,1014
000000000000389,591651220,Normal,Varejao e Supermercado Patrocinio ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1700,73",SP,28/06/2023,S,"686,73",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"686,73"
000000000000390,591721547,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,620,SC,28/06/2023,N,450,SERVIÇO DE CARGA E DESCARGA,450
000000000000390,591721547,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,620,SC,28/06/2023,S,170,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,170
000000000000391,591745687,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,520,SC,28/06/2023,N,260,SERVIÇO DE CARGA E DESCARGA,260
000000000000391,591745687,Normal,TRANSPORTES MARVEL S.A.,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,520,SC,28/06/2023,S,260,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,260
000000000000392,591967714,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"744,85",RS,30/06/2023,N,500,SERVIÇO DE CARGA E DESCARGA,500
000000000000392,591967714,Normal,DIFERENCIAL COMERCIO DE FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"744,85",RS,30/06/2023,S,"244,85",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"244,85"
000000000000393,591997440,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"5353,29",RS,30/06/2023,N,3810,SERVIÇO DE CARGA E DESCARGA,3810
000000000000393,591997440,Normal,TOMASI LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"5353,29",RS,30/06/2023,S,"1543,29",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"1543,29"
000000000000394,592020355,Normal,CARGOMANN TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"955,58",RS,30/06/2023,N,560,SERVIÇO DE CARGA E DESCARGA,560
000000000000394,592020355,Normal,CARGOMANN TRANSPORTES E LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"955,58",RS,30/06/2023,S,"395,58",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"395,58"
000000000000395,592063195,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",RS,30/06/2023,N,680,SERVIÇO DE CARGA E DESCARGA,680
000000000000395,592063195,Normal,PATRUS TRANSPORTES LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"1133,82",RS,30/06/2023,S,"453,82",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"453,82"
000000000000396,592068818,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,47800,SP,30/06/2023,N,29780,SERVIÇO DE CARGA E DESCARGA,29780
000000000000396,592068818,Normal,G2L LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,47800,SP,30/06/2023,S,18020,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,18020
000000000000397,592080425,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8276,RS,30/06/2023,N,6105,SERVIÇO DE CARGA E DESCARGA,6105
000000000000397,592080425,Normal,SILVESTRIN FRUTAS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,8276,RS,30/06/2023,S,2171,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,2171
000000000000398,592085532,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1316,DF,30/06/2023,N,940,SERVIÇO DE CARGA E DESCARGA,940
000000000000398,592085532,Normal,SUED EMPREENDIMENTOS E AGRO-NEGOCIOS LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1316,DF,30/06/2023,S,376,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,376
000000000000399,592091166,Normal,Bras Fruty Importação e Exportação Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"715,88",RS,30/06/2023,N,400,SERVIÇO DE CARGA E DESCARGA,400
000000000000399,592091166,Normal,Bras Fruty Importação e Exportação Ltda,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,"715,88",RS,30/06/2023,S,"315,88",AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,"315,88"
000000000000400,592094344,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1950,SP,30/06/2023,N,1300,SERVIÇO DE CARGA E DESCARGA,1300
000000000000400,592094344,Normal,DAUDT LOGISTICA LTDA,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,1950,SP,30/06/2023,S,650,AGENCIAMENTO DE AJUDANTE DE CARGA E DESCARGA,650
000000000000918,567172107,Normal,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,ATTENZA CONSULTORIA CONTABIL LTDA,651,SP,30/01/2023,S,651,HONORARIOS CONTABEIS,651
000000000000992,571259484,Normal,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,ATTENZA CONSULTORIA CONTABIL LTDA,651,SP,24/02/2023,S,651,HONORARIOS CONTABEIS,651
000000000001060,564339212,Normal,MOBSERVICE INOVACAO E TECNOLOGIA EM LOGISTICA LTDA,OFFICIUM COWORKING E SERVICOS DE ESCRITORIO LTDA,190,SP,09/01/2023,S,190,endereço fiscal,190
